left_EAR,right_EAR,MAR,Label
0.3796270873656171,0.3984840254729598,0.25256598183673673,0
0.15788275486437436,0.17232625936661966,0.15949442056804405,0
0.18608049918289196,0.17548334484202738,0.19459486471369655,0
0.41176229513357604,0.41163224818764305,0.46222059450625275,0
0.21129390269231405,0.18197813251341075,0.2308912087605043,0
0.15982797026111512,0.1488616327723383,0.20040124293664288,0
0.5097882680537598,0.528415341548231,0.5123934786190413,0
0.5542163086465947,0.5452483502351457,0.5939735183194073,0
0.35107632549582257,0.36126086112946726,0.4789507045365035,0
0.433869326892055,0.4545797786070453,0.4770797879133425,0
0.21678561899594764,0.1881354900781837,0.22690853222454205,0
0.16584489604419023,0.16094300824790617,0.3108527448069187,0
0.437668218434334,0.4256431309066221,0.7696838863440884,0
0.15042809455486975,0.15159010409562643,0.17964991924687432,0
0.45887558618451446,0.44939917686215247,0.49719132836230184,0
0.3993672782556421,0.4032767995008711,0.5223661917689949,0
0.34252958517161824,0.34469969069208767,0.5554529196265394,0
0.15744529617897038,0.15038818695205597,0.2235857546151757,0
0.5730000779898474,0.5696658324982258,0.6207476580222288,0
0.16263261737504653,0.1433457452609202,0.20883483876733072,0
0.4037691962187839,0.35764775902530066,0.38336362974781935,0
0.17754105587391059,0.19995675298414886,0.17280321374663735,0
0.3963037873378987,0.39815040961217313,0.37181471662981497,0
0.40780122079961595,0.4252133878160836,0.24883573924068594,0
0.516424990702732,0.47134361550068915,0.38900389445525985,0
0.16292756130020902,0.1650383752498187,0.15396949402956395,0
0.2108632829421373,0.19482692063742965,0.25627694429012904,0
0.1555860474559678,0.169354095941468,0.21963728457150158,0
0.20564404792543128,0.18792152019236305,0.21803812165759273,0
0.5711278501879287,0.5857299705290161,0.5830462562957941,0
0.36040646595534603,0.3475254771186552,0.25621019309006887,0
0.21027493913123105,0.17527470571291448,0.19986972554205018,0
0.3602263776565009,0.3235586491257003,0.4184399177614213,0
0.5683666281425317,0.5597046694556576,0.6271646576329123,0
0.46462938289004285,0.4525398626632909,0.527522514931123,0
0.5825334806995808,0.5513955043743096,0.6117094710437528,0
0.20004405614569237,0.16609126527333412,0.19413598037527283,0
0.19255240585358516,0.175504998061675,0.1816283826309722,0
0.20224330856224731,0.1697842162235625,0.1545784904323888,0
0.4681204308954498,0.42676240345327027,0.43668582862875605,0
0.17919762697915345,0.1879364853344897,0.16105854917368817,0
0.21016843441269706,0.18067463929501157,0.18878550203812897,0
0.20371699195028742,0.18445445161741036,0.19403269356806124,0
0.17409114871474377,0.20109983277674823,0.1546183787149642,0
0.17892447892711982,0.1624953083446737,0.175599434748963,0
0.19214311583094285,0.1817200139346568,0.18885593358940142,0
0.4017841495195369,0.41676485070420705,0.36008941089941754,0
0.19554427692493903,0.18768215904888513,0.18762969475893157,0
0.18320246323942121,0.1619913036462675,0.2213880963103571,0
0.44225824372763606,0.3750547572975089,0.3405263057448364,0
0.1354455304097299,0.15918779496239813,0.2607351013715202,0
0.5610015394619341,0.5549122311661743,0.590060437111043,0
0.4101491244280202,0.40150254933659274,0.5634448606867831,0
0.5629360056564698,0.5849015161087479,0.5951822937364455,0
0.15911239181233475,0.16395449909985713,0.1752865581104839,0
0.2103480074922598,0.18381997725508611,0.21515849496666212,0
0.4007012943058767,0.4353610865706172,0.5032778827461126,0
0.1795711120989516,0.17306380019230913,0.17540210755189264,0
0.20922180758425368,0.17151768672688705,0.20943765859211344,0
0.4504884191913588,0.463723302516028,0.399046139911118,0
0.20262418302260954,0.1779252391682195,0.22149418685331812,0
0.19229392217689512,0.20525526516775033,0.15230874672492342,0
0.5574601572425878,0.5451734567811569,0.5900434410463771,0
0.34867157772516655,0.3478522112911109,0.25619114825654027,0
0.18835082560380165,0.20421365734116426,0.14949832315694545,0
0.14652871675514492,0.1497018545472389,0.19741025239793836,0
